fingerprint,title,author,date,categories,tags,id,license,comments,source,source-hostname,hostname,excerpt,filename,has_text
GuwpCUfueeDKLX1XiSnC7DP1vyM=,Those Below,Jeremy C. Shipp,2010-07-08,Short Fiction,Apex Magazine;Issue 14;Jeremy C Shipp;Reprint;Short Fiction 2;Those Below,4604,,,https://apex-magazine.com/short-fiction/those-below/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/3nlKf8X9CfIRX9ckIIQnB9VcSYE.json,TRUE
QLEg3R3+Q19MjZ1s8R0uFbEKpZg=,Your Own Undoing,P H Lee,2021-01-19,Short Fiction,Apex Magazine;Cw;Issue 121;Ph Lee;Short Fiction 2;Your Own Undoing,37555,,,https://apex-magazine.com/short-fiction/your-own-undoing/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/s8n-6BSLCQIzzxyNjy9qjs+Hfvs.json,TRUE
h7XZOT3RdYtklPHkypfdfMucYAw=,Turning the Whisper,Anaea Lay,2013-09-03,Short Fiction,Anaea Lay;Apex Magazine;Issue 52;Short Fiction 2;Turning The Whisper,6558,,,https://apex-magazine.com/short-fiction/turning-the-whisper/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/xGKWNsovUo0kwNDrIPNda-bs2Gw.json,TRUE
r4VlCBVKlNqPQEkQExgnIAX7AvM=,Holiday Horrors Winner: Stringy,Carlie St. George,2022-10-20,Short Fiction,Apex Magazine;Carlie St George;Holiday Horrors;Issue 133;Stringy,58837,,,https://apex-magazine.com/short-fiction/holiday-horrors-winner-stringy/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/3HcNvUzP6D3TtpGeAsksFyGCThc.json,TRUE
BL6EphxnZhzVcmKteEaMP5RwpEY=,On the Occasion of My Retirement,Nick Mamatas,2016-02-22,Short Fiction,Apex Magazine;Issue 81;Nick Mamatas;Novelette;On The Occasion Of My Retirement;Reprint;Short Fiction 2,11024,,,https://apex-magazine.com/short-fiction/on-the-occasion-of-my-retirement/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/1SQEd9T6VMj-h7nAYByO4M09RPk.json,TRUE
edoqoOajatR7Ul6CCAidZgJp0iU=,The Big Glass Box and the Boys Inside,Isabel J Kim,2023-01-03,Short Fiction,Apex Magazine;Cw;Isabel J Kim;Issue 135;Short Fiction 2;The Big Glass Box And The Boys Inside,61356,,,https://apex-magazine.com/short-fiction/the-big-glass-box-and-the-boys-inside/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/0bqsyQOm++xt3BFaAoHk9nLEvME.json,TRUE
BymSdwuy5W96mnCdHlAI+K5bMis=,Spirits of the Broken Lands,Kevin Wabaunsee,2021-10-14,Short Fiction,Apex Magazine;Cw;Issue 126;Kevin Wabaunsee;Short Fiction 2;Spirits Of The Broken Lands,48519,,,https://apex-magazine.com/short-fiction/spirits-of-the-broken-lands/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/Bx1f56ap8Vp4ZuXFiO44M3CpP18.json,TRUE
/T961fFYmsn3kD/dYdHmGYG8+Ao=,"Soil of Our Home, Storm of Our Lives",Renan Bernardo,2021-12-07,Short Fiction,Apex Magazine;Cw;International Futurists;Issue 128;Renan Bernardo;Short Fiction 2;Soil Of Our Home Storm Of Our Lives,49752,,,https://apex-magazine.com/short-fiction/soil-of-our-home-storm-of-our-lives/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/pOjwgP7SXDFkCm5uffKTOiVPaFs.json,TRUE
gFFmDA2UQpPGOkl6CzRWUrGzGss=,Recordings of a More Personal Nature,Bogi Takács,2013-11-05,Short Fiction,Apex Magazine;Bogi Takacs;Issue 54;Recordings Of A More Personal Nature;Short Fiction 2,6793,,,https://apex-magazine.com/short-fiction/recordings-of-a-more-personal-nature/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/kFtKu641kkXMlnbcVKPET5Q+knU.json,TRUE
Fl++KbNSPAPLk3QGr5l9//zMQBc=,Multo,Samuel Marzioli,2015-01-06,Short Fiction,Apex Magazine;Issue 68;Multo;Samuel Marzioli;Short Fiction 2,8945,,,https://apex-magazine.com/short-fiction/multo/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/WE7CmsufD7JSr2pPE0xcippj6HI.json,TRUE
tOdKxkHkd8TaAZ7g2kduRqDa7Nk=,"Have Mercy, My Love, While We Wait for the Thaw",Iori Kusano,2022-07-26,Short Fiction,Apex Magazine;Cw;Have Mercy My Love While We Wait For The Thaw;Iori Kusano;Issue 132;Short Fiction 2,56805,,,https://apex-magazine.com/short-fiction/have-mercy-my-love-while-we-wait-for-the-thaw/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/CvrMP7-MGTO2jUAiEaI9kZbe1Co.json,TRUE
Qdbvwao2BHI0C4E4VEIvcNZInLM=,When the Fall Is All That’s Left,Arkady Martine,2015-10-06,Short Fiction,Apex Magazine;Arkady Martine;Issue 77;Short Fiction 2;When The Fall Is All Thats Left,9943,,,https://apex-magazine.com/short-fiction/when-the-fall-is-all-thats-left/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/O6V0ScOz5Ct1pfpd2U6QOP7WIPY.json,TRUE
d/JbqC7wJKRfygMKKhmOwEsV/C0=,Experimental Protocol for the Coronal Sectioning and Assessment of a Human Soul,Sagan Yee,2023-01-19,Short Fiction,Apex Magazine;Cw;Experimental Protocol For The Coronal Sectioning And Assessment Of A Human Soul;Flash Fiction;Issue 135;Sagan Yee;Short Fiction 2,61560,,,https://apex-magazine.com/short-fiction/experimental-protocol-for-the-coronal-sectioning-and-assessment-of-a-human-soul/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/Cu+5ng3OClcDyGYv5t0bFRykE8Q.json,TRUE
XVPzEL8/Bxm/crSWiDmDO3aIQOY=,The Life &amp; Death of Mia Fremont: An Interview with a Killer,A.K. Hudson,2021-05-04,Short Fiction,A K Hudson;Apex Magazine;Issue 123;Short Fiction 2;The Life And Death Of Mia Fremont,40492,,,https://apex-magazine.com/short-fiction/the-life-death-of-mia-fremont-an-interview-with-a-killer/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/ge51823NLB4mPTXp9Vc-JhPIXt0.json,TRUE
WqZKp8jhbN56Tud0PtQ0yjhe+Ko=,Six Things We Found During the Autopsy,Kuzhali Manickavel,2015-09-01,Short Fiction,Apex Magazine;Issue 76;Kuzhali Manickavel;Short Fiction 2;Six Things We Found During The Autopsy,9878,,,https://apex-magazine.com/short-fiction/six-things-we-found-during-the-autopsy/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/YckPOhuewKVUovlq4FKeIGROaTk.json,TRUE
8Xjj+2pPWRtJ/shsS5NX8pMQoco=,Mr. Death,Alix E. Harrow,2021-02-02,Hugo Award;Nebula Award;Short Fiction;Stabby Award,Alix E Harrow;Apex Magazine;Cw;Issue 121;Mr Death;Nebula Award;Short Fiction 2;Stabby Award,37693,,,https://apex-magazine.com/short-fiction/mr-death/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/0JSjcIjFNVYE3LOIJv2yJB8Z+x0.json,TRUE
YNv4Z5OX8p/Hb/Kvd+egPa4IMGI=,Jewel of the Vashwa,Jordan Kurella,2018-08-23,Short Fiction,Apex Magazine;Issue 111;Jewel Of The Vashwa;Jordan Kurella;Short Fiction 2,15567,,,https://apex-magazine.com/short-fiction/jewel-of-the-vashwa/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/rHEJuezm+iybISQSkqb4+rK5XkE.json,TRUE
9yKkUEAVMunFOq5yuZ5Wh4zAYOE=,The Big Bah-Ha,C.S.E. Cooney,2016-07-18,Short Fiction,Apex Magazine;C S E Cooney;Issue 86;Reprint;Short Fiction 2;The Big Ba Ha,12013,,,https://apex-magazine.com/short-fiction/the-big-bah-ha/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/DJ61eZPLHTk+mWmo8iK0j5vn1YQ.json,TRUE
hVtSuayCaU8s4LCYpvLnz0F4D7A=,The Fish Bowl,Zen Cho,2023-04-27,Short Fiction,Apex Magazine;Asian And Pacific Islanders Special Issue;Cw;Issue 137;Short Fiction 2;The Fish Bowl;Zen Cho,62988,,,https://apex-magazine.com/short-fiction/the-fish-bowl/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/6uumfgxlQTwvzEl4LIvgU7bmPaQ.json,TRUE
QGUONp/cTyXAbKi8cw8EO2b61hI=,When Evening Arrives,Tiffany Morris,2021-10-19,Short Fiction,Apex Magazine;Issue 126;Short Fiction 2;Tiffany Morris;When Evening Arrives,48589,,,https://apex-magazine.com/short-fiction/when-evening-arrives/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/t5g8E-3iJrBExGNWojmc9cWU8-I.json,TRUE
xZEdt9j6VojOPpByIt3lO+D8trg=,Starpower,Christopher Shultz,2016-07-11,Short Fiction,Apex Magazine;Christopher Shultz;Issue 86;Short Fiction 2;Starpower,11956,,,https://apex-magazine.com/short-fiction/starpower/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/PMdQrOdrKUpe0rqG472kkNw5nrI.json,TRUE
xwlYB+86mw78WtMVQHkxtKJ41MQ=,The Small White,Marian Coman,2019-01-15,Short Fiction,Apex Magazine;Issue 116;Marian Coman;Short Fiction 2;The Small White,16120,,,https://apex-magazine.com/short-fiction/the-small-white/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/K+bExrUZmKYR5ZHNeHwpCAK1ON0.json,TRUE
hxoDX2mNPXOuv3WQWVB1Qoqtbn0=,Godmother,Cheryl S. Ntumy,2021-12-10,Short Fiction,Apex Magazine;Cheryl S Ntumy;Cw;Godmother;International Futurists;Issue 128;Short Fiction 2,49907,,,https://apex-magazine.com/short-fiction/godmother/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/3-HZqSKIzwmrGhcHTHWb6orsrHM.json,TRUE
Y9s7dmH/xspfQSBhheC0oXHaCBc=,What to Do When It’s Nothing but Static,Cassandra Khaw,2018-04-24,Short Fiction,Apex Magazine;Cassandra Khaw;Issue 107;Reprint;Short Fiction 2;What To When Its Nothing But Static,14950,,,https://apex-magazine.com/short-fiction/what-to-do-when-it/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/zpyWaAQqs+ExEA397+9Q7aysygM.json,TRUE
HIh44+VM1b08s/1sJWNThhwlpZA=,I Remember Your Face,E.K. Wagner,2016-08-15,Short Fiction,Apex Magazine;E K Wagner;I Remember Your Face;Issue 87;Short Fiction 2,12125,,,https://apex-magazine.com/short-fiction/i-remember-your-face/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/aMDEDv1omFInVfGBINHeIaiTY2s.json,TRUE
xEcKevckPyLnhHahN8LU435UOaY=,Cold Blue Sky,J.E. Bates,2018-05-08,Short Fiction,Apex Magazine;Cold Blue Sky;Issue 108;J E Bates;Short Fiction 2,15065,,,https://apex-magazine.com/short-fiction/cold-blue-sky/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/IpXC+v05aWuCSP9znSL6HDz9D90.json,TRUE
IrYt4WOvj6+vKu+Ct4vTl1q3NE0=,"Copper, Iron, Blood and Love",Mari Ness,2012-03-06,Short Fiction,Apex Magazine;Copper Iron Blood And Love;Issue 34;Mari Ness;Short Fiction 2,3911,,,https://apex-magazine.com/short-fiction/copper-iron-blood-and-love-2/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/yY7-J5WZ2IrcfAWYRM9iXJhePwY.json,TRUE
yhxXQj6OafY5CHtCPiLIWEi0zM4=,Stone Woman,Robin Wyatt Dunn,2014-11-04,Short Fiction,Apex Magazine;Issue 66;Robyin Wyatt Dunn;Short Fiction 2;Stone Woman,8703,,,https://apex-magazine.com/short-fiction/stone-woman/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/v0BsL7lyD74RGb+qbzarvhAfd7A.json,TRUE
tnOmEk/SyjVtgbKzc+ktJPMP8CI=,Houdini’s Heart,Thoraiya Dyer,2015-03-03,Short Fiction,Apex Magazine;Houdinis Heart;Issue 70;Short Fiction 2;Thoraiya Dyer,9229,,,https://apex-magazine.com/short-fiction/houdinis-heart/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/s2DK0i2gy8dehksQmkRpZ0fos8E.json,TRUE
QE4/BemcQjUUU5AI0+BwwL/8CPA=,The Beast at the End of Time,Benjanun Sriduangkaew,2016-02-02,Short Fiction,Apex Magazine;Benjanun Sriduangkaew;Issue 81;Short Fiction 2;The Beast At The End Of Time,10925,,,https://apex-magazine.com/short-fiction/the-beast-at-the-end-of-time/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/--hXRy6zv9tPcky3GEU6omJ4jKE.json,TRUE
pXU4j4djiMmPdfzzjNYtbOtGrtk=,Biba Jibun,Eugie Foster,2011-04-18,Short Fiction,Apex Magazine;Biba Jibun;Eugie Foster;Issue 23;Short Fiction 2,3824,,,https://apex-magazine.com/short-fiction/biba-jibun/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/5u8as13ud32wJM8m+tLoQr3v1d8.json,TRUE
iq4gynyspalLV9mWH0JeYssBSe8=,Economies of Force,Seth Dickinson,2014-09-02,Short Fiction,Apex Magazine;Economies Of Force;Issue 64;Seth Dickinson;Short Fiction 2,8444,,,https://apex-magazine.com/short-fiction/economies-of-force/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/AUszPY1cOI55THu2ZyIfPU8392c.json,TRUE
VNR/JN3kQO6lW2/jkgGexEZjdYo=,Victimless Crimes,Charlie Jane Anders,2013-08-06,Short Fiction,Apex Magazine;Charlie Jane Anders;Issue 51;Short Fiction 2;Victimless Crimes,6476,,,https://apex-magazine.com/short-fiction/victimless-crimes/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/-rgCHuJ+aJkuQ54yNNgBgtfQENc.json,TRUE
IVONeOPNVPS/MWdWtmZDMJYEJPU=,Sol Asleep,Naomi Labicki,2010-06-09,Short Fiction,Apex Magazine;Issue 13;Naomi Libicki;Short Fiction 2;Sol Asleep,4633,,,https://apex-magazine.com/short-fiction/sol-asleep/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/3oqWzCy2oAHPxj8r7UGnFSgXu8A.json,TRUE
BsHfMYc+GMKxnFxIeZf9qrVq4x8=,"Survival, After",Nicole J. LeBoeuf,2021-08-03,Short Fiction,Apex Magazine;Cw;Issue 124;Nicole J Leboeuf;Short Fiction 2;Survival After,45636,,,https://apex-magazine.com/short-fiction/survival-after/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/62v880TEw1xKBkMho7DFgfi+SVQ.json,TRUE
PPKtLN5FoddmR7mfvh0to9Z0fBQ=,Zayinim,Adam Roberts,2016-10-17,Short Fiction,Adam Roberts;Apex Magazine;Issue 89;Reprint;Short Fiction 2;Zayinim,12394,,,https://apex-magazine.com/short-fiction/zayinim/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/0HEO+gVPUULklzW3CDXjJSs5tWc.json,TRUE
yWAOGuvgqW74ZVX7A1pGWTQful4=,Kerouac’s Renascence,Tal M. Klein,2018-07-17,Short Fiction,Apex Magazine;Issue 110;Kerouacs Renascence;Short Fiction 2;Tal M Klein,15399,,,https://apex-magazine.com/short-fiction/kerouacs-renascence/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/3ef7zakn-C3lNBwfOdygrlpC6So.json,TRUE
WFUIjQm3hAodr3Av4BbQoQwnYWI=,Fall to Her,Alexis A. Hunter,2016-08-08,Short Fiction,Alexis A Hunter;Apex Magazine;Fall To Her;Issue 87;Short Fiction 2,12095,,,https://apex-magazine.com/short-fiction/fall-to-her/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/6haooHLiG0ymqTTXw0GFqnx1ZQI.json,TRUE
3eA+ui5wkJbHtKtcirpLnlKHUtw=,Over Moonlit Clouds,Coda Audeguy-Pegon,2023-03-07,Short Fiction,Apex Magazine;Coda Audeguy Pegon;Cw;Issue 136;Short Fiction 2,61946,,,https://apex-magazine.com/short-fiction/over-moonlit-clouds/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/FEHds9URaJGL5yNzyjnRWdBvMdo.json,TRUE
ADElnvyNvTBgNmk0S3Cr7Ix/7Vs=,Masked,Rich Larson,2017-01-23,Short Fiction,Apex Magazine;Issue 92;Masked;Reprint;Rich Larson;Short Fiction 2,12891,,,https://apex-magazine.com/short-fiction/masked/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/D8WhL8dChsuvaIgLV8MS2wLeRxo.json,TRUE
Dn1iyq9LROKFMm+A1IskhbsQj00=,"Mag, the Habitat and We",Lia Swope Mitchell,2017-01-03,Short Fiction,Apex Magazine;Issue 92;Lia Swope Mitchell;Mag The Habitat And We;Short Fiction 2,12756,,,https://apex-magazine.com/short-fiction/mag-the-habitat-and-we/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/OMxkcT1KKAns5TT4uJhgovYaNUk.json,TRUE
gdW3zOCVCT4PWfXHeM7Vw/b+dqA=,The Prowl,Gregory Frost,2012-01-03,Short Fiction,Apex Magazine;Gregory Frost;Issue 32;Reprint;Short Fiction 2;The Prowl,3895,,,https://apex-magazine.com/short-fiction/the-prowl/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/xeD+5xXkcKcm1qhlOTmqs+5bUN0.json,TRUE
cYW6SBnMWWB/pggrL3ISwCX+C6g=,White Christmas,James F. Reilly,2010-01-04,Short Fiction,Apex Magazine;Issue 7;James F Reilly;Short Fiction 2;White Christmas,3805,,,https://apex-magazine.com/short-fiction/white-christmas/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/kYZc6GVKVI+Mob-MyBpIQeTK94g.json,TRUE
4G/wSEEwJz4D7WXqeGZ9ntVSArg=,I Remember the Future,Michael A. Burstein,2016-12-28,Award Nominees;Short Fiction,Apex Magazine;Award;I Remember The Future;Issue 91;Michael A Burstein;Nebula Award;Reprint;Short Fiction 2,12720,,,https://apex-magazine.com/short-fiction/i-remember-the-future/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/zyhZNqtrz7GNxSa3ZHahTLfJ-Aw.json,TRUE
mZ8IzuTrEKX4wbM5bxQva31Y8hc=,"Sinner, Baker, Fabulist, Priest; Red Mask, Black Mask, Gentleman, Beast",Eugie Foster,2009-08-03,Short Fiction,Apex Magazine;Award;Bsfa;Eugie Foster;Hugo Award;Issue 2;Nebula Award;Novelette;Reprint;Short Fiction 2;Sinner Baker Fabulist Priest Red Mask Black Mask Gentleman Beast,1285,,,https://apex-magazine.com/short-fiction/sinner-baker-fabulist-priest-red-mask-black-mask-gentleman-beast/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/69H6BzBcNpUjwiEsukROReJBDvs.json,TRUE
VVZ/dvOtxWzOfefDHmpGOpEDfBA=,Small Hopes and Dreams,Beth Dawkins,2020-11-10,Short Fiction,Apex Magazine;Beth Dawkins;Promo Issue 2020;Short Fiction 2;Small Hopes And Dreams,34780,,,https://apex-magazine.com/short-fiction/small-hopes-and-dreams/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/NaxYtOohLZBMCYqrB3ezKtNJvHw.json,TRUE
eYlSu+jOjYYwIMto/y+SfjEp1Jk=,N-Coin,Tobias S. Buckell,2019-05-23,Short Fiction,Apex Magazine;Issue 120;N Coin;Short Fiction 2;Tobias Buckell,16512,,,https://apex-magazine.com/short-fiction/n-coin/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/KhPXKqTOVJTMhMrdQ6pSisIm7gE.json,TRUE
nwm4RR5kIrNtFVpv242lVtw+rFU=,Without Wishes to Bind You,E. Catherine Tobler,2021-07-13,Short Fiction,Apex Magazine;E Catherine Tobler;Issue 124;Short Fiction 2;Without Wishes To Bind You,44339,,,https://apex-magazine.com/short-fiction/without-wishes-to-bind-you/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/WBkxoNXJsMTCegDBTJzKAn+pv6U.json,TRUE
gR1pg+F9g2QKvrqb4Tr1Q3XcyzY=,The Words,Clelia Farris,2022-11-15,Short Fiction,Apex Magazine;Clelia Farris;Cw;Issue 134;Rachel Cordasco;Short Fiction 2;The Words,60074,,,https://apex-magazine.com/short-fiction/the-words/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/2RvmAoJ3r+mDRYq36tcUAXcT+nA.json,TRUE
43oqdLXe/CN8oSaTe1HMDcPiMj8=,The Neighborly Thing to Do,T.J. Weyler,2011-07-27,Short Fiction,Apex Magazine;Issue 26;Short Fiction 2;T J Weyler;The Neighborly Thing To Do,20,,,https://apex-magazine.com/short-fiction/the-neighborly-thing-to-do/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/oyq4HS8D-kF1At4UozMaPfz00IA.json,TRUE
C4htVTlnqsT7KgpcY7ADbBqFszM=,Lamia,Cristina Jurado,2022-02-01,Short Fiction,Apex Magazine;Cristina Jurado;Cw;Issue 129;Lamia;Short Fiction 2;Translated,52581,,,https://apex-magazine.com/short-fiction/lamia/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/THdGy87BAABkGY4lu0mvv02aXG0.json,TRUE
m24GOlWgyEfjsh4P8iF+1f6kji4=,Blocked,Geoff Ryman,2012-06-05,Short Fiction,Apex Magazine;Blocked;Geoff Ryman;Issue 37;Reprint;Short Fiction 2,1750,,,https://apex-magazine.com/short-fiction/blocked/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/hOCxlM-aN6mC+3ENU8GPylhuBRM.json,TRUE
26coXRvFTcCMtBrtMbtign9YGhs=,The Speaking Bone,Kat Howard,2011-03-05,Short Fiction,Apex Magazine;Issue 22;Kat Howard;Short Fiction 2;The Speaking Bone,3830,,,https://apex-magazine.com/short-fiction/the-speaking-bone/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/zJN+ebQCUggG0wnel+43vzgDEGU.json,TRUE
Ox3M+0k2j6JS7tUV5+FAMySRwww=,Dune Song,Suyi Davies Okungbowa,2019-05-07,Short Fiction,Apex Magazine;Award;Dune Song;Ignyte Award Nominee;Issue 120;Locus Recommended Story;Short Fiction 2;Suyi Davies Okungbowa,16457,,,https://apex-magazine.com/short-fiction/dune-song/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/ux-sCqm0XqlgTBEZVzrk+ckFBko.json,TRUE
GkUYQvdxIY1ZL6aujkyJQt1H6JQ=,The Ghost Stories We Tell Around Photon Fires,Cassandra Khaw,2018-01-23,Short Fiction,Apex Magazine;Cassandra Khaw;Issue 104;Reprint;Short Fiction 2;The Ghost Stories We Tell Around Photon Fires,14447,,,https://apex-magazine.com/short-fiction/the-ghost-stories-we-tell-around-photon-fires/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/MwTYaX53i0aiBJMja4eMwTZAJ7o.json,TRUE
uoBVxaFL7eBlRoGaKUza/gSJ7tA=,Doll Seed,Michele Tracy Berger,2021-06-15,Short Fiction,Apex Magazine;Cw;Doll See;Issue 123;Michele Tracy Berger;Reprint;Short Fiction 2,41484,,,https://apex-magazine.com/short-fiction/doll-seed/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/KcCw9BQ+UbciiIYenTbsUhYGB6Y.json,TRUE
tN1rc+W/6pUtAx8XKyS6lo8bJeo=,Necessary and Sufficient Conditions,Wole Talabi,2019-02-12,Short Fiction,Apex Magazine;February 2019;Issue 117;Reprint Fiction;Short Fiction 2;Wole Talabi,16223,,,https://apex-magazine.com/short-fiction/necessary-and-sufficient-conditions/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/5OXgffbcafP5YViLxzsES4Ji0vo.json,TRUE
eaoh+w0oiub3RtErjX5q5QT34ZA=,Signal to Noise,Gemma Files,2015-11-24,Short Fiction,Apex Magazine;Gemma Files;Issue 78;Reprint;Short Fiction 2;Signal To Noise,10574,,,https://apex-magazine.com/short-fiction/signal-to-noise/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/+MBM85Cc3wHuhKxrL0Rl75P6oK8.json,TRUE
ZfnyI9rTgdW2HiwBOxGOj+3/1Ac=,The Amazing Exploding Women of the Early Twentieth Century,A.C. Wise,2021-03-02,Short Fiction,A C Wise;Apex Magazine;Cw;Issue 122;Short Fiction 2;The Amazing Exploding Women Of The Early Twentieth Century,37884,,,https://apex-magazine.com/short-fiction/the-amazing-exploding-women-of-the-early-twentieth-century/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/PQgE99kFHrYwoTtQ3ETRE2z4bdw.json,TRUE
TCXIfTw6VQmwKvbNVzjpNR4ChcU=,The Drowned Celestial,Lavie Tidhar,2016-05-24,Short Fiction,Apex Magazine;Issue 84;Lavie Tidhar;Reprint;Short Fiction 2;The Drowned Celestial,11669,,,https://apex-magazine.com/short-fiction/the-drowned-celestial/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/Kj6YBQdkaGYIk99lHKz574qJHdE.json,TRUE
q8vFVzcjdRYC9J3JQ56NCYEHbKY=,Damnatio Ad Beastias,Kristi DeMeester,2016-10-04,Short Fiction,Apex Magazine;Damnatio Ad Beastias;Issue 89;Kristi Demeester;Short Fiction 2,12316,,,https://apex-magazine.com/short-fiction/damnatio-ad-beastias/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/gimUt4x24N4Dw2neflHze6f5zhE.json,TRUE
h45SQfzNV69f0slV4Bd+5N4UghA=,The Four Gardens of Fate,Betsy Phillips,2016-02-15,Short Fiction,Apex Magazine;Betsy Phillips;Issue 81;Short Fiction 2;The Four Gardens Of Fate,11011,,,https://apex-magazine.com/short-fiction/the-four-gardens-of-fate/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/oFa7X5B0lp0I7c5tncXTD98e9Y0.json,TRUE
dYPzEYEdCWYcfzhm+8P6ZOdcPag=,To Die Dancing,Sam J. Miller,2015-11-10,Short Fiction,Apex Magazine;Issue 78;Sam J Miller;Short Fiction 2;To Die Dancing,10386,,,https://apex-magazine.com/short-fiction/to-die-dancing/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/i7CMxuLlyrZW6vC4OE6qiuUHUl0.json,TRUE
Dpup0jiBPKO1quR/r4NQMb5qw8w=,FOUR IS ME! WITH SQUEEEEEE! (AND LOLER),Nick Mamatas,2010-08-15,Short Fiction,Apex Magazine;Four Is Me With Squeeeeee And Loler;Issue 15;Nick Mamatas;Short Fiction 2,3801,,,https://apex-magazine.com/short-fiction/four-is-me-with-squeeeeee-and-loler/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/4Bo6+7EtYjwBbNt2zzDzkIVAihY.json,TRUE
Hz5fNjzi62jj9NQ+jMckt3WTigI=,The Fitzpatrick Solution,Loreen Heneghan,2014-11-04,Short Fiction,Apex Magazine;Issue 66;Loreen Heneghan;Short Fiction 2;The Fitzpatrick Solution,8715,,,https://apex-magazine.com/short-fiction/the-fitzpatrick-solution/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/7DQUMtFLiYVKKtiHXWeApq24fTU.json,TRUE
xKGL62Yw/4Um4oq7gt2rCjtJq5I=,59 Beads,Rochita Loenen-Ruiz,2009-12-08,Short Fiction,59 Beads;Apex Magazine;Issue 6;Rochita Loenen Ruiz;Short Fiction 2,3804,,,https://apex-magazine.com/short-fiction/59-beads/,Apex Magazine,apex-magazine.com,,./scrape/jsonfiles/WFqNez4yFvHuGfNt0h5vyv+JBpg.json,TRUE
